transcriptId,jobId,L3 Intents,L1 Cluster,L2 Clusters,transcript_complexity,Complexity (score out of 10),Complexity Bucket,Complexity_level_bucket,AHT (mins),Aht_bucket,Proposed_for_Automation,Proposed_of_automation,Proposed_,resolution,resolutionDescription,transcriptId.1,clusteringOutput,addedOn,L1 Clusters
695812dcc0cbb5cf7ac676c4,CXJ-927,serviceUpgrade,fireProtection,fireSafetyMonitoring,6.1,1.89,Low,1. Low Complexity,11,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,technicianScheduled,A technician will be scheduled to install the monitored smoke detectors.,ADT-00049,"[{'closest_other_cluster_name': 'securitySettingsUpdate', 'cluster': 8, 'embedding_input': 'fireProtection:Fire protection refers to the installation and monitoring of smoke detectors to alert the fire department in case of a fire.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 9, 'distance_to_other_cluster': 0.4982, 'umap_embedding': 'ComingSoon'}]",1767379676,Health & Elderly Safety
695812dcc0cbb5cf7ac676c5,CXJ-927,systemEnhancement,fireAndCOMonitoring,fireSafetyMonitoring,6.2,1.89,Low,1. Low Complexity,12,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,technicianScheduled,A technician visit was scheduled to install and test the new sensors.,ADT-00120,"[{'closest_other_cluster_name': 'securitySettingsUpdate', 'cluster': 8, 'embedding_input': 'fireAndCOMonitoring:Fire and CO monitoring refers to the addition of sensors to detect smoke and carbon monoxide, enhancing the security system.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 9, 'distance_to_other_cluster': 0.4982, 'umap_embedding': 'ComingSoon'}]",1767379676,Health & Elderly Safety
695812dcc0cbb5cf7ac676c6,CXJ-927,accountClosure,internationalMove,internationalRelocation,6.2,2.19,Low,1. Low Complexity,3,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,accountClosed,The agent confirmed the account closure despite the customer's refusal to pay the final bill.,ADT-00060,"[{'closest_other_cluster_name': 'residentialRelocation', 'cluster': 11, 'embedding_input': 'internationalMove:International move refers to the relocation of a customer to a different country, impacting their service agreements.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 12, 'distance_to_other_cluster': 0.5219, 'umap_embedding': 'ComingSoon'}]",1767379676,Relocation & Coverage
695812dcc0cbb5cf7ac676c7,CXJ-927,accountClosure,internationalMove,internationalRelocation,6.3,2.19,Low,1. Low Complexity,17,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,feeReductionOffer,Agent offers to reduce the contract buyout fee to 25% upon receiving relocation orders.,ADT-00110,"[{'closest_other_cluster_name': 'residentialRelocation', 'cluster': 11, 'embedding_input': 'internationalMove:International move refers to the relocation of a customer to a different country, impacting service availability.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 12, 'distance_to_other_cluster': 0.5219, 'umap_embedding': 'ComingSoon'}]",1767379676,Relocation & Coverage
695812dcc0cbb5cf7ac676c8,CXJ-927,contractTerminated,internationalMove,internationalRelocation,6.3,2.19,Low,1. Low Complexity,5,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,feeWaived,The agent confirmed the termination fee will be waived due to international relocation.,ADT-00125,"[{'closest_other_cluster_name': 'residentialRelocation', 'cluster': 11, 'embedding_input': 'internationalMove:International move refers to the relocation of a customer to a different country, impacting service availability.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 12, 'distance_to_other_cluster': 0.5219, 'umap_embedding': 'ComingSoon'}]",1767379676,Relocation & Coverage
695812dcc0cbb5cf7ac676c9,CXJ-927,depositRefund,missedPayment,paymentIssues,7.1,3.54,Low,1. Low Complexity,4,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,refundProcessed,Agent applied credit to balance and processed remaining refund check.,ADT-00062,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 23, 'embedding_input': 'missedPayment:Missed payment refers to a situation where a customer fails to make a scheduled payment by the due date.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5904, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676ca,CXJ-927,depositRefund,latePayments,paymentIssues,,3.54,Low,1. Low Complexity,6,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,supervisorTransfer,Agent transferred the call to a supervisor for further assistance.,ADT-00063,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 23, 'embedding_input': 'latePayments:Late payments refer to instances where a customer fails to make payments by the due date, impacting eligibility for certain benefits.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5904, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676cb,CXJ-927,contractTermination,earlyTerminationFee,paymentIssues,6.7,3.54,Low,1. Low Complexity,7,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,noResolution,Customer disconnected without agreeing to any resolution; account remains active and in contract.,ADT-00173,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 23, 'embedding_input': 'earlyTerminationFee:Early termination fee refers to the charge incurred for ending a service contract before its agreed-upon term.', 'prob_cluster_belonging': 0.726417511815153, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5904, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676cc,CXJ-927,feeWaived,latePayment,paymentIssues,6.6,3.54,Low,1. Low Complexity,14,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,feeReversal,"The agent reversed the late fee, and the customer will see a credit on the next statement.",ADT-00182,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 23, 'embedding_input': 'latePayment:Late payment refers to a payment that is received after the due date, resulting in a penalty or fee.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5904, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676cd,CXJ-927,contractTermination,earlyTerminationFee,paymentIssues,6.8,3.54,Low,1. Low Complexity,4,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,noResolution,The agent informed the customer that the account will remain active until the fee is settled.,ADT-00200,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 23, 'embedding_input': 'earlyTerminationFee:Early termination fee refers to the charge incurred when a customer cancels a service contract before its agreed-upon end date.', 'prob_cluster_belonging': 0.7269745735759109, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5904, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676ce,CXJ-927,cameraUpgrade,signalInterference,signalInterference,6.9,3.84,Low,1. Low Complexity,6,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,bridgeShipment,Agent confirmed shipment of a new Smart Connect bridge to resolve the issue.,ADT-00071,"[{'closest_other_cluster_name': 'networkPerformance', 'cluster': 5, 'embedding_input': 'signalInterference:Signal interference refers to the disruption of wireless communication caused by external electronic devices or environmental factors.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 22, 'distance_to_other_cluster': 0.5808, 'umap_embedding': 'ComingSoon'}]",1767379676,Network & Connectivity
695812dcc0cbb5cf7ac676cf,CXJ-927,cameraSignalIssue,aluminumSiding,signalInterference,7.0,3.84,Low,1. Low Complexity,10,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,noResolution,"Agent explained the issue and offered a solution, but the customer declined further assistance.",ADT-00093,"[{'closest_other_cluster_name': 'networkPerformance', 'cluster': 5, 'embedding_input': 'aluminumSiding:Aluminum siding refers to the metal covering on a house that can block Wi-Fi signals, causing connectivity issues.', 'prob_cluster_belonging': 0.6031414852560167, 'closest_other_cluster': 22, 'distance_to_other_cluster': 0.5808, 'umap_embedding': 'ComingSoon'}]",1767379676,Network & Connectivity
695812ddc0cbb5cf7ac676d0,CXJ-927,cameraReset,wifiInterference,signalInterference,,3.84,Low,1. Low Complexity,15,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,cameraReboot,The agent performed a remote reset and wake-up signal to restore the camera feed.,ADT-00111,"[{'closest_other_cluster_name': 'networkPerformance', 'cluster': 5, 'embedding_input': 'wifiInterference:Wi-Fi interference refers to the disruption of wireless signals due to overlapping frequencies from nearby devices or networks.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 22, 'distance_to_other_cluster': 0.5808, 'umap_embedding': 'ComingSoon'}]",1767379677,Network & Connectivity
695812ddc0cbb5cf7ac676d1,CXJ-927,cameraIssue,signalInterference,signalInterference,6.9,3.84,Low,1. Low Complexity,4,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,firmwareUpdate,The agent updated the camera's firmware to improve signal stability and performance.,ADT-00112,"[{'closest_other_cluster_name': 'networkPerformance', 'cluster': 5, 'embedding_input': 'signalInterference:Signal interference refers to the disruption of communication signals due to overlapping frequencies or electronic devices.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 22, 'distance_to_other_cluster': 0.5808, 'umap_embedding': 'ComingSoon'}]",1767379677,Network & Connectivity
695812ddc0cbb5cf7ac676d2,CXJ-927,cameraIssue,signalStrength,signalInterference,6.9,3.84,Low,1. Low Complexity,2,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,discountOffer,Agent offered a $20 discount on a Wi-Fi extender to improve signal strength.,ADT-00158,"[{'closest_other_cluster_name': 'networkPerformance', 'cluster': 5, 'embedding_input': 'signalStrength:Signal strength refers to the measure of the power level received by a device from a wireless network, impacting connectivity and performance.', 'prob_cluster_belonging': 0.6192863252872487, 'closest_other_cluster': 22, 'distance_to_other_cluster': 0.5808, 'umap_embedding': 'ComingSoon'}]",1767379677,Network & Connectivity
695812ddc0cbb5cf7ac676d3,CXJ-927,planUpdated,videoStorageRemoval,videoStorageManagement,6.1,1.51,Low,1. Low Complexity,15,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,serviceDowngrade,"The agent processed the downgrade of the video storage service, effective from the next billing cycle.",ADT-00089,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 32, 'embedding_input': 'videoStorageRemoval:Video storage removal refers to the process of discontinuing cloud recording services for video footage while retaining live view capabilities.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.48, 'umap_embedding': 'ComingSoon'}]",1767379677,Other
695812ddc0cbb5cf7ac676d4,CXJ-927,planDowngrade,videoStorageRemoval,videoStorageManagement,5.9,1.51,Low,1. Low Complexity,11,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,planUpdated,"The customer's subscription plan was downgraded to the Smart Home tier, reducing the monthly cost.",ADT-00123,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 32, 'embedding_input': 'videoStorageRemoval:Video storage removal refers to the process of discontinuing the video recording feature from a subscription plan, resulting in cost savings.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.48, 'umap_embedding': 'ComingSoon'}]",1767379677,Other
695812ddc0cbb5cf7ac676d5,CXJ-927,serviceRemoval,videoStorageRemoval,videoStorageManagement,,1.51,Low,1. Low Complexity,17,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,serviceRemoved,The agent confirmed the removal of video monitoring service from the customer's plan.,ADT-00183,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 32, 'embedding_input': ""videoStorageRemoval:Video storage removal refers to the deactivation of video monitoring services from a customer's security plan."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.48, 'umap_embedding': 'ComingSoon'}]",1767379677,Other
695812ddc0cbb5cf7ac676d6,CXJ-927,panicButtonAddition,elderlyCare,elderlyCareSupport,6.7,3.54,Low,1. Low Complexity,4,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,buttonShipment,Agent confirmed the shipment of the panic button to the customer's address.,ADT-00098,"[{'closest_other_cluster_name': 'residentialRelocation', 'cluster': 16, 'embedding_input': 'elderlyCare:Elderly care refers to the support and services provided to older adults to ensure their safety and well-being.', 'prob_cluster_belonging': 0.0, 'closest_other_cluster': 12, 'distance_to_other_cluster': 0.6081, 'umap_embedding': 'ComingSoon'}]",1767379677,Health & Elderly Safety
695812ddc0cbb5cf7ac676d7,CXJ-927,medicalAlertSetup,elderlyCare,elderlyCareSupport,6.9,3.54,Low,1. Low Complexity,3,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,pendantShipment,Agent confirmed shipment of medical alert pendants to the customer.,ADT-00121,"[{'closest_other_cluster_name': 'residentialRelocation', 'cluster': 16, 'embedding_input': 'elderlyCare:Elderly care refers to the support and services provided to older adults to ensure their safety, health, and well-being.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 12, 'distance_to_other_cluster': 0.6081, 'umap_embedding': 'ComingSoon'}]",1767379677,Health & Elderly Safety
695812ddc0cbb5cf7ac676d8,CXJ-927,pendantShipment,elderlyCare,elderlyCareSupport,6.8,3.54,Low,1. Low Complexity,14,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,orderProcessed,Agent processed the order for two medical pendants to be shipped by the end of the week.,ADT-00157,"[{'closest_other_cluster_name': 'residentialRelocation', 'cluster': 16, 'embedding_input': 'elderlyCare:Elderly care refers to the support and services provided to older adults to ensure their safety, health, and well-being.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 12, 'distance_to_other_cluster': 0.6081, 'umap_embedding': 'ComingSoon'}]",1767379677,Health & Elderly Safety
695812ddc0cbb5cf7ac676d9,CXJ-927,pendantShipment,elderlyCare,elderlyCareSupport,6.8,3.54,Low,1. Low Complexity,3,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,orderProcessed,The agent processed the order for the medical alert pendant and confirmed shipment.,ADT-00185,"[{'closest_other_cluster_name': 'residentialRelocation', 'cluster': 16, 'embedding_input': 'elderlyCare:Elderly care refers to the support and services provided to older adults to ensure their safety, health, and well-being.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 12, 'distance_to_other_cluster': 0.6081, 'umap_embedding': 'ComingSoon'}]",1767379677,Health & Elderly Safety
695812ddc0cbb5cf7ac676da,CXJ-927,depositRefund,depositEligibility,refundEligibility,,1.0,Low,1. Low Complexity,11,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,checkReissued,The agent confirmed the deposit refund and will mail a check to the customer's service address.,ADT-00133,"[{'closest_other_cluster_name': 'refundProcessing', 'cluster': 21, 'embedding_input': 'depositEligibility:Deposit eligibility refers to the criteria that determine whether a customer qualifies for a refund of their deposit.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 20, 'distance_to_other_cluster': 0.422, 'umap_embedding': 'ComingSoon'}]",1767379677,"Billing, Refunds & Credits"
695812ddc0cbb5cf7ac676db,CXJ-927,depositRefund,refundEligibility,refundEligibility,5.8,1.0,Low,1. Low Complexity,6,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,refundProcessed,The agent processed the refund to the customer's credit card used for auto-pay.,ADT-00177,"[{'closest_other_cluster_name': 'refundProcessing', 'cluster': 21, 'embedding_input': 'refundEligibility:Refund eligibility refers to the conditions under which a customer qualifies to receive a refund for a previously paid amount.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 20, 'distance_to_other_cluster': 0.422, 'umap_embedding': 'ComingSoon'}]",1767379677,"Billing, Refunds & Credits"
695812ddc0cbb5cf7ac676dc,CXJ-927,depositRefund,refundEligibility,refundEligibility,5.8,1.0,Low,1. Low Complexity,2,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,refundProcessed,The agent processed a $150 refund to the customer's credit card.,ADT-00198,"[{'closest_other_cluster_name': 'refundProcessing', 'cluster': 21, 'embedding_input': ""refundEligibility:Refund eligibility refers to the customer's qualification to receive a refund based on specific criteria, such as on-time payments or contract terms."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 20, 'distance_to_other_cluster': 0.422, 'umap_embedding': 'ComingSoon'}]",1767379677,"Billing, Refunds & Credits"
